scope,L,fraction,replicate,recall,recall_gain,exact_distance_evals_per_query
all,16,0.1,0,0.85968,0.00912,1.6
all,16,0.1,1,0.85956,0.009,1.6
all,16,0.1,2,0.8597199999999999,0.00916,1.6
all,16,0.1,3,0.85951,0.00895,1.6
all,16,0.1,4,0.85956,0.009,1.6
all,16,0.1,5,0.85953,0.00897,1.6
all,16,0.1,6,0.8597899999999999,0.00923,1.6
all,16,0.1,7,0.85935,0.00879,1.6
all,16,0.1,8,0.85978,0.00922,1.6
all,16,0.1,9,0.86018,0.00962,1.6
all,16,0.1,10,0.85966,0.0091,1.6
all,16,0.1,11,0.85926,0.0087,1.6
all,16,0.1,12,0.8593999999999999,0.00884,1.6
all,16,0.1,13,0.85964,0.00908,1.6
all,16,0.1,14,0.85947,0.00891,1.6
all,16,0.1,15,0.85957,0.00901,1.6
all,16,0.1,16,0.8596699999999999,0.00911,1.6
all,16,0.1,17,0.85941,0.00885,1.6
all,16,0.1,18,0.85953,0.00897,1.6
all,16,0.1,19,0.8596,0.00904,1.6
all,16,0.1,20,0.85969,0.00913,1.6
all,16,0.1,21,0.85948,0.00892,1.6
all,16,0.1,22,0.85946,0.0089,1.6
all,16,0.1,23,0.85983,0.00927,1.6
all,16,0.1,24,0.8596699999999999,0.00911,1.6
all,16,0.1,25,0.85919,0.00863,1.6
all,16,0.1,26,0.85936,0.0088,1.6
all,16,0.1,27,0.86008,0.00952,1.6
all,16,0.1,28,0.86005,0.00949,1.6
all,16,0.1,29,0.85999,0.00943,1.6
all,16,0.1,30,0.85957,0.00901,1.6
all,16,0.1,31,0.8594999999999999,0.00894,1.6
all,16,0.1,32,0.8596199999999999,0.00906,1.6
all,16,0.1,33,0.85948,0.00892,1.6
all,16,0.1,34,0.8597,0.00914,1.6
all,16,0.1,35,0.85953,0.00897,1.6
all,16,0.1,36,0.85991,0.00935,1.6
all,16,0.1,37,0.85959,0.00903,1.6
all,16,0.1,38,0.85938,0.00882,1.6
all,16,0.1,39,0.85982,0.00926,1.6
all,16,0.1,40,0.85965,0.00909,1.6
all,16,0.1,41,0.85977,0.00921,1.6
all,16,0.1,42,0.85932,0.00876,1.6
all,16,0.1,43,0.8596199999999999,0.00906,1.6
all,16,0.1,44,0.85922,0.00866,1.6
all,16,0.1,45,0.85985,0.00929,1.6
all,16,0.1,46,0.85954,0.00898,1.6
all,16,0.1,47,0.85948,0.00892,1.6
all,16,0.1,48,0.85954,0.00898,1.6
all,16,0.1,49,0.85988,0.00932,1.6
all,16,0.1,50,0.8597,0.00914,1.6
all,16,0.1,51,0.8596699999999999,0.00911,1.6
all,16,0.1,52,0.85961,0.00905,1.6
all,16,0.1,53,0.85973,0.00917,1.6
all,16,0.1,54,0.8598,0.00924,1.6
all,16,0.1,55,0.85951,0.00895,1.6
all,16,0.1,56,0.8593,0.00874,1.6
all,16,0.1,57,0.85915,0.00859,1.6
all,16,0.1,58,0.85974,0.00918,1.6
all,16,0.1,59,0.85951,0.00895,1.6
all,16,0.1,60,0.85977,0.00921,1.6
all,16,0.1,61,0.85948,0.00892,1.6
all,16,0.1,62,0.85954,0.00898,1.6
all,16,0.1,63,0.85987,0.00931,1.6
all,16,0.1,64,0.85961,0.00905,1.6
all,16,0.1,65,0.8597,0.00914,1.6
all,16,0.1,66,0.85975,0.00919,1.6
all,16,0.1,67,0.85946,0.0089,1.6
all,16,0.1,68,0.85947,0.00891,1.6
all,16,0.1,69,0.86004,0.00948,1.6
all,16,0.1,70,0.85949,0.00893,1.6
all,16,0.1,71,0.85963,0.00907,1.6
all,16,0.1,72,0.85969,0.00913,1.6
all,16,0.1,73,0.8594499999999999,0.00889,1.6
all,16,0.1,74,0.85965,0.00909,1.6
all,16,0.1,75,0.85969,0.00913,1.6
all,16,0.1,76,0.85943,0.00887,1.6
all,16,0.1,77,0.85938,0.00882,1.6
all,16,0.1,78,0.85947,0.00891,1.6
all,16,0.1,79,0.85966,0.0091,1.6
all,16,0.1,80,0.85956,0.009,1.6
all,16,0.1,81,0.85937,0.00881,1.6
all,16,0.1,82,0.85971,0.00915,1.6
all,16,0.1,83,0.8596199999999999,0.00906,1.6
all,16,0.1,84,0.8591,0.00854,1.6
all,16,0.1,85,0.85973,0.00917,1.6
all,16,0.1,86,0.85975,0.00919,1.6
all,16,0.1,87,0.85961,0.00905,1.6
all,16,0.1,88,0.86018,0.00962,1.6
all,16,0.1,89,0.8592299999999999,0.00867,1.6
all,16,0.1,90,0.85955,0.00899,1.6
all,16,0.1,91,0.8592799999999999,0.00872,1.6
all,16,0.1,92,0.85951,0.00895,1.6
all,16,0.1,93,0.85956,0.009,1.6
all,16,0.1,94,0.85949,0.00893,1.6
all,16,0.1,95,0.85955,0.00899,1.6
all,16,0.1,96,0.85952,0.00896,1.6
all,16,0.1,97,0.8591799999999999,0.00862,1.6
all,16,0.1,98,0.85954,0.00898,1.6
all,16,0.1,99,0.8596699999999999,0.00911,1.6
all,16,0.25,0,0.87332,0.02276,4.0
all,16,0.25,1,0.87319,0.02263,4.0
all,16,0.25,2,0.87357,0.02301,4.0
all,16,0.25,3,0.87318,0.02262,4.0
all,16,0.25,4,0.8729,0.02234,4.0
all,16,0.25,5,0.87334,0.02278,4.0
all,16,0.25,6,0.8733799999999999,0.02282,4.0
all,16,0.25,7,0.87305,0.02249,4.0
all,16,0.25,8,0.87336,0.0228,4.0
all,16,0.25,9,0.87363,0.02307,4.0
all,16,0.25,10,0.87328,0.02272,4.0
all,16,0.25,11,0.8723,0.02174,4.0
all,16,0.25,12,0.8727,0.02214,4.0
all,16,0.25,13,0.8732,0.02264,4.0
all,16,0.25,14,0.8733,0.02274,4.0
all,16,0.25,15,0.8733,0.02274,4.0
all,16,0.25,16,0.8734299999999999,0.02287,4.0
all,16,0.25,17,0.8728899999999999,0.02233,4.0
all,16,0.25,18,0.87326,0.0227,4.0
all,16,0.25,19,0.87335,0.02279,4.0
all,16,0.25,20,0.87303,0.02247,4.0
all,16,0.25,21,0.87332,0.02276,4.0
all,16,0.25,22,0.87325,0.02269,4.0
all,16,0.25,23,0.87374,0.02318,4.0
all,16,0.25,24,0.87293,0.02237,4.0
all,16,0.25,25,0.87295,0.02239,4.0
all,16,0.25,26,0.87298,0.02242,4.0
all,16,0.25,27,0.87347,0.02291,4.0
all,16,0.25,28,0.8739899999999999,0.02343,4.0
all,16,0.25,29,0.8733799999999999,0.02282,4.0
all,16,0.25,30,0.87317,0.02261,4.0
all,16,0.25,31,0.87334,0.02278,4.0
all,16,0.25,32,0.87273,0.02217,4.0
all,16,0.25,33,0.87266,0.0221,4.0
all,16,0.25,34,0.87319,0.02263,4.0
all,16,0.25,35,0.87341,0.02285,4.0
all,16,0.25,36,0.87344,0.02288,4.0
all,16,0.25,37,0.87354,0.02298,4.0
all,16,0.25,38,0.87319,0.02263,4.0
all,16,0.25,39,0.87322,0.02266,4.0
all,16,0.25,40,0.8728899999999999,0.02233,4.0
all,16,0.25,41,0.87326,0.0227,4.0
all,16,0.25,42,0.87273,0.02217,4.0
all,16,0.25,43,0.8731099999999999,0.02255,4.0
all,16,0.25,44,0.87307,0.02251,4.0
all,16,0.25,45,0.87285,0.02229,4.0
all,16,0.25,46,0.87268,0.02212,4.0
all,16,0.25,47,0.87319,0.02263,4.0
all,16,0.25,48,0.87304,0.02248,4.0
all,16,0.25,49,0.87335,0.02279,4.0
all,16,0.25,50,0.87326,0.0227,4.0
all,16,0.25,51,0.87326,0.0227,4.0
all,16,0.25,52,0.87328,0.02272,4.0
all,16,0.25,53,0.8732,0.02264,4.0
all,16,0.25,54,0.87346,0.0229,4.0
all,16,0.25,55,0.87284,0.02228,4.0
all,16,0.25,56,0.87285,0.02229,4.0
all,16,0.25,57,0.87278,0.02222,4.0
all,16,0.25,58,0.8733799999999999,0.02282,4.0
all,16,0.25,59,0.87325,0.02269,4.0
all,16,0.25,60,0.87362,0.02306,4.0
all,16,0.25,61,0.8727699999999999,0.02221,4.0
all,16,0.25,62,0.87286,0.0223,4.0
all,16,0.25,63,0.87369,0.02313,4.0
all,16,0.25,64,0.87327,0.02271,4.0
all,16,0.25,65,0.87309,0.02253,4.0
all,16,0.25,66,0.87328,0.02272,4.0
all,16,0.25,67,0.87298,0.02242,4.0
all,16,0.25,68,0.87334,0.02278,4.0
all,16,0.25,69,0.8737,0.02314,4.0
all,16,0.25,70,0.87293,0.02237,4.0
all,16,0.25,71,0.87336,0.0228,4.0
all,16,0.25,72,0.87335,0.02279,4.0
all,16,0.25,73,0.87279,0.02223,4.0
all,16,0.25,74,0.87314,0.02258,4.0
all,16,0.25,75,0.8734999999999999,0.02294,4.0
all,16,0.25,76,0.8727699999999999,0.02221,4.0
all,16,0.25,77,0.87324,0.02268,4.0
all,16,0.25,78,0.8729,0.02234,4.0
all,16,0.25,79,0.87315,0.02259,4.0
all,16,0.25,80,0.87344,0.02288,4.0
all,16,0.25,81,0.8732099999999999,0.02265,4.0
all,16,0.25,82,0.87284,0.02228,4.0
all,16,0.25,83,0.87331,0.02275,4.0
all,16,0.25,84,0.87251,0.02195,4.0
all,16,0.25,85,0.87383,0.02327,4.0
all,16,0.25,86,0.87295,0.02239,4.0
all,16,0.25,87,0.87318,0.02262,4.0
all,16,0.25,88,0.87366,0.0231,4.0
all,16,0.25,89,0.87264,0.02208,4.0
all,16,0.25,90,0.87332,0.02276,4.0
all,16,0.25,91,0.87293,0.02237,4.0
all,16,0.25,92,0.87363,0.02307,4.0
all,16,0.25,93,0.87297,0.02241,4.0
all,16,0.25,94,0.87304,0.02248,4.0
all,16,0.25,95,0.8728199999999999,0.02226,4.0
all,16,0.25,96,0.87268,0.02212,4.0
all,16,0.25,97,0.87335,0.02279,4.0
all,16,0.25,98,0.8731,0.02254,4.0
all,16,0.25,99,0.87342,0.02286,4.0
all,16,0.5,0,0.8956,0.04504,8.0
all,16,0.5,1,0.89556,0.045,8.0
all,16,0.5,2,0.89603,0.04547,8.0
all,16,0.5,3,0.89522,0.04466,8.0
all,16,0.5,4,0.89537,0.04481,8.0
all,16,0.5,5,0.89634,0.04578,8.0
all,16,0.5,6,0.89626,0.0457,8.0
all,16,0.5,7,0.8956,0.04504,8.0
all,16,0.5,8,0.89643,0.04587,8.0
all,16,0.5,9,0.89615,0.04559,8.0
all,16,0.5,10,0.8961899999999999,0.04563,8.0
all,16,0.5,11,0.89526,0.0447,8.0
all,16,0.5,12,0.896,0.04544,8.0
all,16,0.5,13,0.89579,0.04523,8.0
all,16,0.5,14,0.89543,0.04487,8.0
all,16,0.5,15,0.89603,0.04547,8.0
all,16,0.5,16,0.8958699999999999,0.04531,8.0
all,16,0.5,17,0.89594,0.04538,8.0
all,16,0.5,18,0.89566,0.0451,8.0
all,16,0.5,19,0.89577,0.04521,8.0
all,16,0.5,20,0.8962399999999999,0.04568,8.0
all,16,0.5,21,0.8964,0.04584,8.0
all,16,0.5,22,0.89586,0.0453,8.0
all,16,0.5,23,0.89644,0.04588,8.0
all,16,0.5,24,0.89557,0.04501,8.0
all,16,0.5,25,0.89581,0.04525,8.0
all,16,0.5,26,0.8953,0.04474,8.0
all,16,0.5,27,0.89572,0.04516,8.0
all,16,0.5,28,0.89655,0.04599,8.0
all,16,0.5,29,0.89629,0.04573,8.0
all,16,0.5,30,0.89544,0.04488,8.0
all,16,0.5,31,0.89629,0.04573,8.0
all,16,0.5,32,0.89569,0.04513,8.0
all,16,0.5,33,0.89532,0.04476,8.0
all,16,0.5,34,0.89564,0.04508,8.0
all,16,0.5,35,0.89556,0.045,8.0
all,16,0.5,36,0.89632,0.04576,8.0
all,16,0.5,37,0.89647,0.04591,8.0
all,16,0.5,38,0.89589,0.04533,8.0
all,16,0.5,39,0.89626,0.0457,8.0
all,16,0.5,40,0.89576,0.0452,8.0
all,16,0.5,41,0.8955299999999999,0.04497,8.0
all,16,0.5,42,0.89547,0.04491,8.0
all,16,0.5,43,0.89602,0.04546,8.0
all,16,0.5,44,0.89578,0.04522,8.0
all,16,0.5,45,0.89629,0.04573,8.0
all,16,0.5,46,0.89523,0.04467,8.0
all,16,0.5,47,0.89572,0.04516,8.0
all,16,0.5,48,0.89626,0.0457,8.0
all,16,0.5,49,0.8961399999999999,0.04558,8.0
all,16,0.5,50,0.89573,0.04517,8.0
all,16,0.5,51,0.89565,0.04509,8.0
all,16,0.5,52,0.89601,0.04545,8.0
all,16,0.5,53,0.89617,0.04561,8.0
all,16,0.5,54,0.89577,0.04521,8.0
all,16,0.5,55,0.89579,0.04523,8.0
all,16,0.5,56,0.89467,0.04411,8.0
all,16,0.5,57,0.8951,0.04454,8.0
all,16,0.5,58,0.89557,0.04501,8.0
all,16,0.5,59,0.89567,0.04511,8.0
all,16,0.5,60,0.89608,0.04552,8.0
all,16,0.5,61,0.8956,0.04504,8.0
all,16,0.5,62,0.89582,0.04526,8.0
all,16,0.5,63,0.8959,0.04534,8.0
all,16,0.5,64,0.89578,0.04522,8.0
all,16,0.5,65,0.8953099999999999,0.04475,8.0
all,16,0.5,66,0.89571,0.04515,8.0
all,16,0.5,67,0.89551,0.04495,8.0
all,16,0.5,68,0.89606,0.0455,8.0
all,16,0.5,69,0.89629,0.04573,8.0
all,16,0.5,70,0.89549,0.04493,8.0
all,16,0.5,71,0.89596,0.0454,8.0
all,16,0.5,72,0.89599,0.04543,8.0
all,16,0.5,73,0.89496,0.0444,8.0
all,16,0.5,74,0.89507,0.04451,8.0
all,16,0.5,75,0.89626,0.0457,8.0
all,16,0.5,76,0.89612,0.04556,8.0
all,16,0.5,77,0.89556,0.045,8.0
all,16,0.5,78,0.89543,0.04487,8.0
all,16,0.5,79,0.89547,0.04491,8.0
all,16,0.5,80,0.89589,0.04533,8.0
all,16,0.5,81,0.89617,0.04561,8.0
all,16,0.5,82,0.89547,0.04491,8.0
all,16,0.5,83,0.89572,0.04516,8.0
all,16,0.5,84,0.89456,0.044,8.0
all,16,0.5,85,0.89599,0.04543,8.0
all,16,0.5,86,0.89559,0.04503,8.0
all,16,0.5,87,0.89559,0.04503,8.0
all,16,0.5,88,0.89564,0.04508,8.0
all,16,0.5,89,0.89616,0.0456,8.0
all,16,0.5,90,0.89565,0.04509,8.0
all,16,0.5,91,0.89496,0.0444,8.0
all,16,0.5,92,0.89594,0.04538,8.0
all,16,0.5,93,0.89516,0.0446,8.0
all,16,0.5,94,0.89589,0.04533,8.0
all,16,0.5,95,0.8954799999999999,0.04492,8.0
all,16,0.5,96,0.89549,0.04493,8.0
all,16,0.5,97,0.89567,0.04511,8.0
all,16,0.5,98,0.89625,0.04569,8.0
all,16,0.5,99,0.89583,0.04527,8.0
all,32,0.1,0,0.86066,0.0101,3.2
all,32,0.1,1,0.86056,0.01,3.2
all,32,0.1,2,0.86086,0.0103,3.2
all,32,0.1,3,0.8604999999999999,0.00994,3.2
all,32,0.1,4,0.86056,0.01,3.2
all,32,0.1,5,0.86051,0.00995,3.2
all,32,0.1,6,0.8607899999999999,0.01023,3.2
all,32,0.1,7,0.86032,0.00976,3.2
all,32,0.1,8,0.86059,0.01003,3.2
all,32,0.1,9,0.8612299999999999,0.01067,3.2
all,32,0.1,10,0.86085,0.01029,3.2
all,32,0.1,11,0.8602,0.00964,3.2
all,32,0.1,12,0.86029,0.00973,3.2
all,32,0.1,13,0.86076,0.0102,3.2
all,32,0.1,14,0.86064,0.01008,3.2
all,32,0.1,15,0.86064,0.01008,3.2
all,32,0.1,16,0.86073,0.01017,3.2
all,32,0.1,17,0.86051,0.00995,3.2
all,32,0.1,18,0.8604999999999999,0.00994,3.2
all,32,0.1,19,0.86057,0.01001,3.2
all,32,0.1,20,0.86071,0.01015,3.2
all,32,0.1,21,0.86054,0.00998,3.2
all,32,0.1,22,0.86051,0.00995,3.2
all,32,0.1,23,0.86081,0.01025,3.2
all,32,0.1,24,0.86071,0.01015,3.2
all,32,0.1,25,0.86013,0.00957,3.2
all,32,0.1,26,0.86043,0.00987,3.2
all,32,0.1,27,0.86107,0.01051,3.2
all,32,0.1,28,0.8610099999999999,0.01045,3.2
all,32,0.1,29,0.86095,0.01039,3.2
all,32,0.1,30,0.86063,0.01007,3.2
all,32,0.1,31,0.8606699999999999,0.01011,3.2
all,32,0.1,32,0.8606,0.01004,3.2
all,32,0.1,33,0.86047,0.00991,3.2
all,32,0.1,34,0.86064,0.01008,3.2
all,32,0.1,35,0.86053,0.00997,3.2
all,32,0.1,36,0.86108,0.01052,3.2
all,32,0.1,37,0.86059,0.01003,3.2
all,32,0.1,38,0.86039,0.00983,3.2
all,32,0.1,39,0.86098,0.01042,3.2
all,32,0.1,40,0.86064,0.01008,3.2
all,32,0.1,41,0.8606699999999999,0.01011,3.2
all,32,0.1,42,0.86041,0.00985,3.2
all,32,0.1,43,0.86078,0.01022,3.2
all,32,0.1,44,0.86025,0.00969,3.2
all,32,0.1,45,0.86091,0.01035,3.2
all,32,0.1,46,0.86054,0.00998,3.2
all,32,0.1,47,0.86057,0.01001,3.2
all,32,0.1,48,0.86063,0.01007,3.2
all,32,0.1,49,0.86097,0.01041,3.2
all,32,0.1,50,0.86068,0.01012,3.2
all,32,0.1,51,0.8607,0.01014,3.2
all,32,0.1,52,0.86056,0.01,3.2
all,32,0.1,53,0.86078,0.01022,3.2
all,32,0.1,54,0.86069,0.01013,3.2
all,32,0.1,55,0.86054,0.00998,3.2
all,32,0.1,56,0.86019,0.00963,3.2
all,32,0.1,57,0.8601,0.00954,3.2
all,32,0.1,58,0.86083,0.01027,3.2
all,32,0.1,59,0.86047,0.00991,3.2
all,32,0.1,60,0.86077,0.01021,3.2
all,32,0.1,61,0.86056,0.01,3.2
all,32,0.1,62,0.86046,0.0099,3.2
all,32,0.1,63,0.86092,0.01036,3.2
all,32,0.1,64,0.8606,0.01004,3.2
all,32,0.1,65,0.86086,0.0103,3.2
all,32,0.1,66,0.86092,0.01036,3.2
all,32,0.1,67,0.86054,0.00998,3.2
all,32,0.1,68,0.86047,0.00991,3.2
all,32,0.1,69,0.86092,0.01036,3.2
all,32,0.1,70,0.8604999999999999,0.00994,3.2
all,32,0.1,71,0.86068,0.01012,3.2
all,32,0.1,72,0.86077,0.01021,3.2
all,32,0.1,73,0.86053,0.00997,3.2
all,32,0.1,74,0.86078,0.01022,3.2
all,32,0.1,75,0.8607,0.01014,3.2
all,32,0.1,76,0.86055,0.00999,3.2
all,32,0.1,77,0.86039,0.00983,3.2
all,32,0.1,78,0.86054,0.00998,3.2
all,32,0.1,79,0.86061,0.01005,3.2
all,32,0.1,80,0.8607199999999999,0.01016,3.2
all,32,0.1,81,0.8604999999999999,0.00994,3.2
all,32,0.1,82,0.8608,0.01024,3.2
all,32,0.1,83,0.86061,0.01005,3.2
all,32,0.1,84,0.86012,0.00956,3.2
all,32,0.1,85,0.8607899999999999,0.01023,3.2
all,32,0.1,86,0.8607899999999999,0.01023,3.2
all,32,0.1,87,0.86069,0.01013,3.2
all,32,0.1,88,0.86103,0.01047,3.2
all,32,0.1,89,0.86052,0.00996,3.2
all,32,0.1,90,0.86065,0.01009,3.2
all,32,0.1,91,0.8604499999999999,0.00989,3.2
all,32,0.1,92,0.86059,0.01003,3.2
all,32,0.1,93,0.8604499999999999,0.00989,3.2
all,32,0.1,94,0.86066,0.0101,3.2
all,32,0.1,95,0.86061,0.01005,3.2
all,32,0.1,96,0.86047,0.00991,3.2
all,32,0.1,97,0.86015,0.00959,3.2
all,32,0.1,98,0.8606199999999999,0.01006,3.2
all,32,0.1,99,0.86064,0.01008,3.2
all,32,0.25,0,0.8757699999999999,0.02521,8.0
all,32,0.25,1,0.8758,0.02524,8.0
all,32,0.25,2,0.87629,0.02573,8.0
all,32,0.25,3,0.87573,0.02517,8.0
all,32,0.25,4,0.87546,0.0249,8.0
all,32,0.25,5,0.87581,0.02525,8.0
all,32,0.25,6,0.87592,0.02536,8.0
all,32,0.25,7,0.87558,0.02502,8.0
all,32,0.25,8,0.87601,0.02545,8.0
all,32,0.25,9,0.87631,0.02575,8.0
all,32,0.25,10,0.87615,0.02559,8.0
all,32,0.25,11,0.87509,0.02453,8.0
all,32,0.25,12,0.8752099999999999,0.02465,8.0
all,32,0.25,13,0.87598,0.02542,8.0
all,32,0.25,14,0.87591,0.02535,8.0
all,32,0.25,15,0.87593,0.02537,8.0
all,32,0.25,16,0.87598,0.02542,8.0
all,32,0.25,17,0.87551,0.02495,8.0
all,32,0.25,18,0.87581,0.02525,8.0
all,32,0.25,19,0.87586,0.0253,8.0
all,32,0.25,20,0.87556,0.025,8.0
all,32,0.25,21,0.876,0.02544,8.0
all,32,0.25,22,0.8758,0.02524,8.0
all,32,0.25,23,0.87622,0.02566,8.0
all,32,0.25,24,0.87559,0.02503,8.0
all,32,0.25,25,0.8753,0.02474,8.0
all,32,0.25,26,0.8755999999999999,0.02504,8.0
all,32,0.25,27,0.8760399999999999,0.02548,8.0
all,32,0.25,28,0.87651,0.02595,8.0
all,32,0.25,29,0.87597,0.02541,8.0
all,32,0.25,30,0.8757,0.02514,8.0
all,32,0.25,31,0.8759899999999999,0.02543,8.0
all,32,0.25,32,0.8751099999999999,0.02455,8.0
all,32,0.25,33,0.87513,0.02457,8.0
all,32,0.25,34,0.8755999999999999,0.02504,8.0
all,32,0.25,35,0.87598,0.02542,8.0
all,32,0.25,36,0.87626,0.0257,8.0
all,32,0.25,37,0.87627,0.02571,8.0
all,32,0.25,38,0.87565,0.02509,8.0
all,32,0.25,39,0.87581,0.02525,8.0
all,32,0.25,40,0.87535,0.02479,8.0
all,32,0.25,41,0.87571,0.02515,8.0
all,32,0.25,42,0.87531,0.02475,8.0
all,32,0.25,43,0.87581,0.02525,8.0
all,32,0.25,44,0.87546,0.0249,8.0
all,32,0.25,45,0.8755,0.02494,8.0
all,32,0.25,46,0.87541,0.02485,8.0
all,32,0.25,47,0.87595,0.02539,8.0
all,32,0.25,48,0.87562,0.02506,8.0
all,32,0.25,49,0.87607,0.02551,8.0
all,32,0.25,50,0.8757699999999999,0.02521,8.0
all,32,0.25,51,0.87571,0.02515,8.0
all,32,0.25,52,0.87581,0.02525,8.0
all,32,0.25,53,0.87549,0.02493,8.0
all,32,0.25,54,0.876,0.02544,8.0
all,32,0.25,55,0.87529,0.02473,8.0
all,32,0.25,56,0.8752099999999999,0.02465,8.0
all,32,0.25,57,0.87518,0.02462,8.0
all,32,0.25,58,0.8762,0.02564,8.0
all,32,0.25,59,0.87584,0.02528,8.0
all,32,0.25,60,0.87634,0.02578,8.0
all,32,0.25,61,0.87542,0.02486,8.0
all,32,0.25,62,0.87545,0.02489,8.0
all,32,0.25,63,0.87637,0.02581,8.0
all,32,0.25,64,0.87571,0.02515,8.0
all,32,0.25,65,0.87584,0.02528,8.0
all,32,0.25,66,0.87591,0.02535,8.0
all,32,0.25,67,0.8754299999999999,0.02487,8.0
all,32,0.25,68,0.8758699999999999,0.02531,8.0
all,32,0.25,69,0.87593,0.02537,8.0
all,32,0.25,70,0.8754299999999999,0.02487,8.0
all,32,0.25,71,0.87597,0.02541,8.0
all,32,0.25,72,0.87595,0.02539,8.0
all,32,0.25,73,0.87553,0.02497,8.0
all,32,0.25,74,0.87573,0.02517,8.0
all,32,0.25,75,0.87619,0.02563,8.0
all,32,0.25,76,0.8755999999999999,0.02504,8.0
all,32,0.25,77,0.87597,0.02541,8.0
all,32,0.25,78,0.8755499999999999,0.02499,8.0
all,32,0.25,79,0.87558,0.02502,8.0
all,32,0.25,80,0.8759899999999999,0.02543,8.0
all,32,0.25,81,0.87583,0.02527,8.0
all,32,0.25,82,0.8755999999999999,0.02504,8.0
all,32,0.25,83,0.8760399999999999,0.02548,8.0
all,32,0.25,84,0.87531,0.02475,8.0
all,32,0.25,85,0.87663,0.02607,8.0
all,32,0.25,86,0.87544,0.02488,8.0
all,32,0.25,87,0.87585,0.02529,8.0
all,32,0.25,88,0.87613,0.02557,8.0
all,32,0.25,89,0.87562,0.02506,8.0
all,32,0.25,90,0.87612,0.02556,8.0
all,32,0.25,91,0.87549,0.02493,8.0
all,32,0.25,92,0.87619,0.02563,8.0
all,32,0.25,93,0.87559,0.02503,8.0
all,32,0.25,94,0.87561,0.02505,8.0
all,32,0.25,95,0.8753,0.02474,8.0
all,32,0.25,96,0.87515,0.02459,8.0
all,32,0.25,97,0.8760399999999999,0.02548,8.0
all,32,0.25,98,0.87556,0.025,8.0
all,32,0.25,99,0.8759,0.02534,8.0
all,32,0.5,0,0.9006799999999999,0.05012,16.0
all,32,0.5,1,0.90071,0.05015,16.0
all,32,0.5,2,0.90105,0.05049,16.0
all,32,0.5,3,0.90025,0.04969,16.0
all,32,0.5,4,0.90028,0.04972,16.0
all,32,0.5,5,0.90142,0.05086,16.0
all,32,0.5,6,0.90156,0.051,16.0
all,32,0.5,7,0.90069,0.05013,16.0
all,32,0.5,8,0.90135,0.05079,16.0
all,32,0.5,9,0.90134,0.05078,16.0
all,32,0.5,10,0.90149,0.05093,16.0
all,32,0.5,11,0.9005799999999999,0.05002,16.0
all,32,0.5,12,0.9009699999999999,0.05041,16.0
all,32,0.5,13,0.90096,0.0504,16.0
all,32,0.5,14,0.90055,0.04999,16.0
all,32,0.5,15,0.90111,0.05055,16.0
all,32,0.5,16,0.90106,0.0505,16.0
all,32,0.5,17,0.90115,0.05059,16.0
all,32,0.5,18,0.90064,0.05008,16.0
all,32,0.5,19,0.90096,0.0504,16.0
all,32,0.5,20,0.90125,0.05069,16.0
all,32,0.5,21,0.90156,0.051,16.0
all,32,0.5,22,0.901,0.05044,16.0
all,32,0.5,23,0.90147,0.05091,16.0
all,32,0.5,24,0.9007499999999999,0.05019,16.0
all,32,0.5,25,0.9007999999999999,0.05024,16.0
all,32,0.5,26,0.90045,0.04989,16.0
all,32,0.5,27,0.90127,0.05071,16.0
all,32,0.5,28,0.90182,0.05126,16.0
all,32,0.5,29,0.90134,0.05078,16.0
all,32,0.5,30,0.9003599999999999,0.0498,16.0
all,32,0.5,31,0.90156,0.051,16.0
all,32,0.5,32,0.90074,0.05018,16.0
all,32,0.5,33,0.90061,0.05005,16.0
all,32,0.5,34,0.90093,0.05037,16.0
all,32,0.5,35,0.90066,0.0501,16.0
all,32,0.5,36,0.9015299999999999,0.05097,16.0
all,32,0.5,37,0.90174,0.05118,16.0
all,32,0.5,38,0.9010199999999999,0.05046,16.0
all,32,0.5,39,0.90166,0.0511,16.0
all,32,0.5,40,0.90099,0.05043,16.0
all,32,0.5,41,0.90086,0.0503,16.0
all,32,0.5,42,0.9009199999999999,0.05036,16.0
all,32,0.5,43,0.90134,0.05078,16.0
all,32,0.5,44,0.90076,0.0502,16.0
all,32,0.5,45,0.90144,0.05088,16.0
all,32,0.5,46,0.90054,0.04998,16.0
all,32,0.5,47,0.90118,0.05062,16.0
all,32,0.5,48,0.90157,0.05101,16.0
all,32,0.5,49,0.90135,0.05079,16.0
all,32,0.5,50,0.90084,0.05028,16.0
all,32,0.5,51,0.90057,0.05001,16.0
all,32,0.5,52,0.9012,0.05064,16.0
all,32,0.5,53,0.90094,0.05038,16.0
all,32,0.5,54,0.90081,0.05025,16.0
all,32,0.5,55,0.901,0.05044,16.0
all,32,0.5,56,0.8996299999999999,0.04907,16.0
all,32,0.5,57,0.90012,0.04956,16.0
all,32,0.5,58,0.90079,0.05023,16.0
all,32,0.5,59,0.90098,0.05042,16.0
all,32,0.5,60,0.90132,0.05076,16.0
all,32,0.5,61,0.90077,0.05021,16.0
all,32,0.5,62,0.90103,0.05047,16.0
all,32,0.5,63,0.90113,0.05057,16.0
all,32,0.5,64,0.90105,0.05049,16.0
all,32,0.5,65,0.90057,0.05001,16.0
all,32,0.5,66,0.90091,0.05035,16.0
all,32,0.5,67,0.9005799999999999,0.05002,16.0
all,32,0.5,68,0.9009699999999999,0.05041,16.0
