model,scope,descriptor,target,bin,queries,descriptor_mean,target_mean
R3-I1,oracle1,boundary_gap_r1,observed_loss,7,719,675.3421418636996,0.10514603616133518
R3-I1,oracle1,boundary_gap_r1,observed_loss,8,714,959.187675070028,0.09439775910364147
R3-I1,oracle1,boundary_gap_r1,observed_loss,9,714,1851.6134453781513,0.05896358543417366
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,0,709,22.090267983074753,0.19776586741889987
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,1,710,71.84084507042253,0.1850732394366197
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,2,713,130.58625525946704,0.18269845722300138
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,3,714,200.5560224089636,0.17746498599439775
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,4,722,282.9058171745152,0.17036011080332408
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,5,706,379.8583569405099,0.1591558073654391
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,6,715,500.83216783216784,0.15268251748251746
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,7,719,675.3421418636996,0.14536300417246173
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,8,714,959.187675070028,0.12934173669467786
R3-I1,oracle1,boundary_gap_r1,null_mean_loss,9,714,1851.6134453781513,0.09263305322128854
R3-I1,oracle1,boundary_gap_r1,excess_loss,0,709,22.090267983074753,-0.046990126939351194
R3-I1,oracle1,boundary_gap_r1,excess_loss,1,710,71.84084507042253,-0.038735211267605624
R3-I1,oracle1,boundary_gap_r1,excess_loss,2,713,130.58625525946704,-0.03571388499298737
R3-I1,oracle1,boundary_gap_r1,excess_loss,3,714,200.5560224089636,-0.03530812324929971
R3-I1,oracle1,boundary_gap_r1,excess_loss,4,722,282.9058171745152,-0.03975069252077561
R3-I1,oracle1,boundary_gap_r1,excess_loss,5,706,379.8583569405099,-0.03620963172804532
R3-I1,oracle1,boundary_gap_r1,excess_loss,6,715,500.83216783216784,-0.038696503496503484
R3-I1,oracle1,boundary_gap_r1,excess_loss,7,719,675.3421418636996,-0.04021696801112656
R3-I1,oracle1,boundary_gap_r1,excess_loss,8,714,959.187675070028,-0.03494397759103641
R3-I1,oracle1,boundary_gap_r1,excess_loss,9,714,1851.6134453781513,-0.03366946778711485
R3-I1,oracle1,boundary_gap_r2,observed_loss,0,714,287.890756302521,0.18627450980392157
R3-I1,oracle1,boundary_gap_r2,observed_loss,1,713,532.3338008415147,0.16227208976157084
R3-I1,oracle1,boundary_gap_r2,observed_loss,2,712,724.0814606741573,0.14803370786516853
R3-I1,oracle1,boundary_gap_r2,observed_loss,3,713,913.7601683029453,0.13211781206171108
R3-I1,oracle1,boundary_gap_r2,observed_loss,4,715,1112.8895104895105,0.12573426573426574
R3-I1,oracle1,boundary_gap_r2,observed_loss,5,715,1333.8419580419582,0.11692307692307692
R3-I1,oracle1,boundary_gap_r2,observed_loss,6,713,1595.9733520336606,0.10518934081346426
R3-I1,oracle1,boundary_gap_r2,observed_loss,7,713,1933.391304347826,0.09593267882187938
R3-I1,oracle1,boundary_gap_r2,observed_loss,8,713,2445.65778401122,0.08148667601683028
R3-I1,oracle1,boundary_gap_r2,observed_loss,9,715,4030.0013986013987,0.05804195804195804
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,0,714,287.890756302521,0.2318851540616246
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,1,713,532.3338008415147,0.20169705469845722
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,2,712,724.0814606741573,0.19055056179775276
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,3,713,913.7601683029453,0.17700981767180923
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,4,715,1112.8895104895105,0.16718041958041957
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,5,715,1333.8419580419582,0.1575412587412587
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,6,713,1595.9733520336606,0.14342215988779802
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,7,713,1933.391304347826,0.13044319775596072
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,8,713,2445.65778401122,0.11245441795231417
R3-I1,oracle1,boundary_gap_r2,null_mean_loss,9,715,4030.0013986013987,0.08007272727272728
R3-I1,oracle1,boundary_gap_r2,excess_loss,0,714,287.890756302521,-0.04561064425770307
R3-I1,oracle1,boundary_gap_r2,excess_loss,1,713,532.3338008415147,-0.03942496493688639
R3-I1,oracle1,boundary_gap_r2,excess_loss,2,712,724.0814606741573,-0.04251685393258426
R3-I1,oracle1,boundary_gap_r2,excess_loss,3,713,913.7601683029453,-0.04489200561009817
R3-I1,oracle1,boundary_gap_r2,excess_loss,4,715,1112.8895104895105,-0.041446153846153834
R3-I1,oracle1,boundary_gap_r2,excess_loss,5,715,1333.8419580419582,-0.0406181818181818
R3-I1,oracle1,boundary_gap_r2,excess_loss,6,713,1595.9733520336606,-0.03823281907433379
R3-I1,oracle1,boundary_gap_r2,excess_loss,7,713,1933.391304347826,-0.03451051893408134
R3-I1,oracle1,boundary_gap_r2,excess_loss,8,713,2445.65778401122,-0.030967741935483864
R3-I1,oracle1,boundary_gap_r2,excess_loss,9,715,4030.0013986013987,-0.022030769230769225
R3-I1,oracle1,boundary_gap_r5,observed_loss,0,714,1517.3809523809523,0.1956582633053221
R3-I1,oracle1,boundary_gap_r5,observed_loss,1,713,2398.0028050490882,0.15553997194950914
R3-I1,oracle1,boundary_gap_r5,observed_loss,2,714,2933.607843137255,0.14523809523809525
R3-I1,oracle1,boundary_gap_r5,observed_loss,3,712,3410.5941011235955,0.13244382022471912
R3-I1,oracle1,boundary_gap_r5,observed_loss,4,715,3910.993006993007,0.11594405594405595
R3-I1,oracle1,boundary_gap_r5,observed_loss,5,713,4431.542776998597,0.11192145862552597
R3-I1,oracle1,boundary_gap_r5,observed_loss,6,714,5041.375350140056,0.10644257703081232
R3-I1,oracle1,boundary_gap_r5,observed_loss,7,713,5811.262272089762,0.09565217391304348
R3-I1,oracle1,boundary_gap_r5,observed_loss,8,714,6951.6596638655465,0.08333333333333333
R3-I1,oracle1,boundary_gap_r5,observed_loss,9,714,10756.281512605043,0.06974789915966387
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,0,714,1517.3809523809523,0.24680112044817928
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,1,713,2398.0028050490882,0.20286956521739127
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,2,714,2933.607843137255,0.18937815126050422
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,3,712,3410.5941011235955,0.1745196629213483
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,4,715,3910.993006993007,0.159020979020979
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,5,713,4431.542776998597,0.14991865357643758
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,6,714,5041.375350140056,0.14040056022408962
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,7,713,5811.262272089762,0.12506311360448807
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,8,714,6951.6596638655465,0.1128487394957983
R3-I1,oracle1,boundary_gap_r5,null_mean_loss,9,714,10756.281512605043,0.09133333333333332
R3-I1,oracle1,boundary_gap_r5,excess_loss,0,714,1517.3809523809523,-0.05114285714285714
R3-I1,oracle1,boundary_gap_r5,excess_loss,1,713,2398.0028050490882,-0.04732959326788218
R3-I1,oracle1,boundary_gap_r5,excess_loss,2,714,2933.607843137255,-0.044140056022408954
R3-I1,oracle1,boundary_gap_r5,excess_loss,3,712,3410.5941011235955,-0.0420758426966292
R3-I1,oracle1,boundary_gap_r5,excess_loss,4,715,3910.993006993007,-0.04307692307692307
R3-I1,oracle1,boundary_gap_r5,excess_loss,5,713,4431.542776998597,-0.03799719495091163
R3-I1,oracle1,boundary_gap_r5,excess_loss,6,714,5041.375350140056,-0.033957983193277294
R3-I1,oracle1,boundary_gap_r5,excess_loss,7,713,5811.262272089762,-0.029410939691444593
R3-I1,oracle1,boundary_gap_r5,excess_loss,8,714,6951.6596638655465,-0.029515406162464973
R3-I1,oracle1,boundary_gap_r5,excess_loss,9,714,10756.281512605043,-0.02158543417366946
R3-I1,oracle1,relative_boundary_margin,observed_loss,0,714,0.0005520573831034551,0.14747899159663866
R3-I1,oracle1,relative_boundary_margin,observed_loss,1,713,0.0017844618110237447,0.14558204768583452
R3-I1,oracle1,relative_boundary_margin,observed_loss,2,714,0.003153385600025454,0.13837535014005603
R3-I1,oracle1,relative_boundary_margin,observed_loss,3,713,0.004751690033926441,0.14137447405329595
R3-I1,oracle1,relative_boundary_margin,observed_loss,4,714,0.00664727244656016,0.13739495798319326
R3-I1,oracle1,relative_boundary_margin,observed_loss,5,714,0.008847080674809254,0.1257703081232493
R3-I1,oracle1,relative_boundary_margin,observed_loss,6,713,0.011578542896355525,0.1150070126227209
R3-I1,oracle1,relative_boundary_margin,observed_loss,7,713,0.015454061296813313,0.10981767180925665
R3-I1,oracle1,relative_boundary_margin,observed_loss,8,714,0.0216283522100756,0.0920168067226891
R3-I1,oracle1,relative_boundary_margin,observed_loss,9,714,0.04346876016661628,0.05910364145658264
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,0,714,0.0005520573831034551,0.18914285714285714
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,1,713,0.0017844618110237447,0.1814978962131837
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,2,714,0.003153385600025454,0.17750700280112044
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,3,713,0.004751690033926441,0.1768499298737728
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,4,714,0.00664727244656016,0.16885714285714284
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,5,714,0.008847080674809254,0.16288515406162463
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,6,713,0.011578542896355525,0.1566283309957924
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,7,713,0.015454061296813313,0.1474249649368864
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,8,714,0.0216283522100756,0.13177310924369748
R3-I1,oracle1,relative_boundary_margin,null_mean_loss,9,714,0.04346876016661628,0.0995798319327731
R3-I1,oracle1,relative_boundary_margin,excess_loss,0,714,0.0005520573831034551,-0.04166386554621848
R3-I1,oracle1,relative_boundary_margin,excess_loss,1,713,0.0017844618110237447,-0.03591584852734922
R3-I1,oracle1,relative_boundary_margin,excess_loss,2,714,0.003153385600025454,-0.039131652661064414
R3-I1,oracle1,relative_boundary_margin,excess_loss,3,713,0.004751690033926441,-0.035475455820476856
R3-I1,oracle1,relative_boundary_margin,excess_loss,4,714,0.00664727244656016,-0.03146218487394957
R3-I1,oracle1,relative_boundary_margin,excess_loss,5,714,0.008847080674809254,-0.03711484593837534
R3-I1,oracle1,relative_boundary_margin,excess_loss,6,713,0.011578542896355525,-0.04162131837307152
R3-I1,oracle1,relative_boundary_margin,excess_loss,7,713,0.015454061296813313,-0.037607293127629726
R3-I1,oracle1,relative_boundary_margin,excess_loss,8,714,0.0216283522100756,-0.039756302521008396
R3-I1,oracle1,relative_boundary_margin,excess_loss,9,714,0.04346876016661628,-0.04047619047619047
R3-I1,oracle1,relative_span_r2,observed_loss,0,714,0.007444238198527604,0.17773109243697482
R3-I1,oracle1,relative_span_r2,observed_loss,1,713,0.013208135870867242,0.16227208976157084
R3-I1,oracle1,relative_span_r2,observed_loss,2,714,0.017488781020939145,0.14985994397759103
R3-I1,oracle1,relative_span_r2,observed_loss,3,713,0.02140046031956022,0.13604488078541374
R3-I1,oracle1,relative_span_r2,observed_loss,4,714,0.025701731920459787,0.12675070028011204
R3-I1,oracle1,relative_span_r2,observed_loss,5,713,0.030390644147044656,0.11907433380084152
R3-I1,oracle1,relative_span_r2,observed_loss,6,714,0.03594141710060397,0.1065826330532213
R3-I1,oracle1,relative_span_r2,observed_loss,7,713,0.043415543948234735,0.09396914446002805
R3-I1,oracle1,relative_span_r2,observed_loss,8,714,0.0550527590911783,0.08375350140056022
R3-I1,oracle1,relative_span_r2,observed_loss,9,714,0.09546235807200631,0.05588235294117648
R3-I1,oracle1,relative_span_r2,null_mean_loss,0,714,0.007444238198527604,0.21796358543417363
R3-I1,oracle1,relative_span_r2,null_mean_loss,1,713,0.013208135870867242,0.20024684431977557
R3-I1,oracle1,relative_span_r2,null_mean_loss,2,714,0.017488781020939145,0.1880980392156862
R3-I1,oracle1,relative_span_r2,null_mean_loss,3,713,0.02140046031956022,0.17801402524544177
R3-I1,oracle1,relative_span_r2,null_mean_loss,4,714,0.025701731920459787,0.16537815126050417
R3-I1,oracle1,relative_span_r2,null_mean_loss,5,713,0.030390644147044656,0.15706311360448807
R3-I1,oracle1,relative_span_r2,null_mean_loss,6,714,0.03594141710060397,0.14658263305322128
R3-I1,oracle1,relative_span_r2,null_mean_loss,7,713,0.043415543948234735,0.13068723702664797
R3-I1,oracle1,relative_span_r2,null_mean_loss,8,714,0.0550527590911783,0.11764985994397759
R3-I1,oracle1,relative_span_r2,null_mean_loss,9,714,0.09546235807200631,0.09046778711484593
R3-I1,oracle1,relative_span_r2,excess_loss,0,714,0.007444238198527604,-0.040232492997198874
R3-I1,oracle1,relative_span_r2,excess_loss,1,713,0.013208135870867242,-0.03797475455820476
R3-I1,oracle1,relative_span_r2,excess_loss,2,714,0.017488781020939145,-0.03823809523809523
R3-I1,oracle1,relative_span_r2,excess_loss,3,713,0.02140046031956022,-0.041969144460028036
R3-I1,oracle1,relative_span_r2,excess_loss,4,714,0.025701731920459787,-0.03862745098039215
R3-I1,oracle1,relative_span_r2,excess_loss,5,713,0.030390644147044656,-0.03798877980364655
R3-I1,oracle1,relative_span_r2,excess_loss,6,714,0.03594141710060397,-0.04
R3-I1,oracle1,relative_span_r2,excess_loss,7,713,0.043415543948234735,-0.036718092566619905
R3-I1,oracle1,relative_span_r2,excess_loss,8,714,0.0550527590911783,-0.03389635854341736
R3-I1,oracle1,relative_span_r2,excess_loss,9,714,0.09546235807200631,-0.03458543417366946
R3-I1,oracle1,local_distance_concentration,observed_loss,0,714,0.17415372972316293,0.16176470588235295
R3-I1,oracle1,local_distance_concentration,observed_loss,1,713,0.23249673957889125,0.14249649368863956
R3-I1,oracle1,local_distance_concentration,observed_loss,2,714,0.275093510600203,0.12885154061624648
R3-I1,oracle1,local_distance_concentration,observed_loss,3,713,0.3206459961303918,0.11795231416549788
R3-I1,oracle1,local_distance_concentration,observed_loss,4,714,0.3705724715693567,0.11624649859943978
R3-I1,oracle1,local_distance_concentration,observed_loss,5,714,0.43161837960193383,0.1207282913165266
R3-I1,oracle1,local_distance_concentration,observed_loss,6,713,0.5188151899160848,0.1194950911640954
R3-I1,oracle1,local_distance_concentration,observed_loss,7,713,0.6972444818954177,0.11037868162692846
R3-I1,oracle1,local_distance_concentration,observed_loss,8,714,1.1891630546985006,0.10056022408963587
R3-I1,oracle1,local_distance_concentration,observed_loss,9,714,4.465484545137179,0.0934173669467787
R3-I1,oracle1,local_distance_concentration,null_mean_loss,0,714,0.17415372972316293,0.20575630252100835
R3-I1,oracle1,local_distance_concentration,null_mean_loss,1,713,0.23249673957889125,0.18065918653576438
R3-I1,oracle1,local_distance_concentration,null_mean_loss,2,714,0.275093510600203,0.16824089635854342
R3-I1,oracle1,local_distance_concentration,null_mean_loss,3,713,0.3206459961303918,0.1625189340813464
R3-I1,oracle1,local_distance_concentration,null_mean_loss,4,714,0.3705724715693567,0.1593669467787115
R3-I1,oracle1,local_distance_concentration,null_mean_loss,5,714,0.43161837960193383,0.1547282913165266
R3-I1,oracle1,local_distance_concentration,null_mean_loss,6,713,0.5188151899160848,0.15309396914446002
R3-I1,oracle1,local_distance_concentration,null_mean_loss,7,713,0.6972444818954177,0.14378962131837306
R3-I1,oracle1,local_distance_concentration,null_mean_loss,8,714,1.1891630546985006,0.13753221288515408
R3-I1,oracle1,local_distance_concentration,null_mean_loss,9,714,4.465484545137179,0.12642857142857145
R3-I1,oracle1,local_distance_concentration,excess_loss,0,714,0.17415372972316293,-0.043991596638655456
R3-I1,oracle1,local_distance_concentration,excess_loss,1,713,0.23249673957889125,-0.03816269284712481
R3-I1,oracle1,local_distance_concentration,excess_loss,2,714,0.275093510600203,-0.039389355742296905
R3-I1,oracle1,local_distance_concentration,excess_loss,3,713,0.3206459961303918,-0.044566619915848524
R3-I1,oracle1,local_distance_concentration,excess_loss,4,714,0.3705724715693567,-0.0431204481792717
R3-I1,oracle1,local_distance_concentration,excess_loss,5,714,0.43161837960193383,-0.03399999999999999
R3-I1,oracle1,local_distance_concentration,excess_loss,6,713,0.5188151899160848,-0.03359887798036464
R3-I1,oracle1,local_distance_concentration,excess_loss,7,713,0.6972444818954177,-0.0334109396914446
R3-I1,oracle1,local_distance_concentration,excess_loss,8,714,1.1891630546985006,-0.0369719887955182
R3-I1,oracle1,local_distance_concentration,excess_loss,9,714,4.465484545137179,-0.033011204481792705
R3-I1,oracle1,candidate_count,observed_loss,0,713,529.6115007012622,0.12117812061711081
R3-I1,oracle1,candidate_count,observed_loss,1,713,723.0280504908836,0.12201963534361854
R3-I1,oracle1,candidate_count,observed_loss,2,711,842.7834036568214,0.11997187060478201
R3-I1,oracle1,candidate_count,observed_loss,3,714,928.9397759103641,0.12058823529411766
R3-I1,oracle1,candidate_count,observed_loss,4,706,996.114730878187,0.12521246458923513
R3-I1,oracle1,candidate_count,observed_loss,5,716,1054.06843575419,0.11620111731843574
R3-I1,oracle1,candidate_count,observed_loss,6,708,1105.5579096045199,0.12019774011299435
R3-I1,oracle1,candidate_count,observed_loss,7,719,1155.4158553546592,0.12183588317107093
R3-I1,oracle1,candidate_count,observed_loss,8,715,1209.758041958042,0.12041958041958044
R3-I1,oracle1,candidate_count,observed_loss,9,721,1310.5617198335644,0.12427184466019417
R3-I1,oracle1,candidate_count,null_mean_loss,0,713,529.6115007012622,0.17387657784011218
R3-I1,oracle1,candidate_count,null_mean_loss,1,713,723.0280504908836,0.15397755960729312
R3-I1,oracle1,candidate_count,null_mean_loss,2,711,842.7834036568214,0.15392686357243318
R3-I1,oracle1,candidate_count,null_mean_loss,3,714,928.9397759103641,0.15750700280112043
R3-I1,oracle1,candidate_count,null_mean_loss,4,706,996.114730878187,0.1587110481586402
R3-I1,oracle1,candidate_count,null_mean_loss,5,716,1054.06843575419,0.15425698324022347
R3-I1,oracle1,candidate_count,null_mean_loss,6,708,1105.5579096045199,0.15665536723163842
R3-I1,oracle1,candidate_count,null_mean_loss,7,719,1155.4158553546592,0.16265368567454797
R3-I1,oracle1,candidate_count,null_mean_loss,8,715,1209.758041958042,0.156813986013986
R3-I1,oracle1,candidate_count,null_mean_loss,9,721,1310.5617198335644,0.16364493758668514
R3-I1,oracle1,candidate_count,excess_loss,0,713,529.6115007012622,-0.0526984572230014
R3-I1,oracle1,candidate_count,excess_loss,1,713,723.0280504908836,-0.03195792426367461
R3-I1,oracle1,candidate_count,excess_loss,2,711,842.7834036568214,-0.03395499296765119
R3-I1,oracle1,candidate_count,excess_loss,3,714,928.9397759103641,-0.03691876750700279
R3-I1,oracle1,candidate_count,excess_loss,4,706,996.114730878187,-0.0334985835694051
R3-I1,oracle1,candidate_count,excess_loss,5,716,1054.06843575419,-0.0380558659217877
R3-I1,oracle1,candidate_count,excess_loss,6,708,1105.5579096045199,-0.03645762711864406
R3-I1,oracle1,candidate_count,excess_loss,7,719,1155.4158553546592,-0.04081780250347704
R3-I1,oracle1,candidate_count,excess_loss,8,715,1209.758041958042,-0.036394405594405585
R3-I1,oracle1,candidate_count,excess_loss,9,721,1310.5617198335644,-0.03937309292649097
R3-I1,oracle1,d1,observed_loss,0,714,7201.217086834734,0.119187675070028
R3-I1,oracle1,d1,observed_loss,1,713,14859.0603085554,0.11444600280504907
R3-I1,oracle1,d1,observed_loss,2,713,21055.138849929874,0.11598877980364657
R3-I1,oracle1,d1,observed_loss,3,714,26410.558823529413,0.1158263305322129
R3-I1,oracle1,d1,observed_loss,4,714,31311.18767507003,0.12044817927170869
R3-I1,oracle1,d1,observed_loss,5,714,35850.73949579832,0.12689075630252103
R3-I1,oracle1,d1,observed_loss,6,713,40443.381486676015,0.12580645161290321
R3-I1,oracle1,d1,observed_loss,7,713,45533.92847124825,0.12342215988779803
R3-I1,oracle1,d1,observed_loss,8,714,51394.13585434174,0.1200280112044818
